,id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price,predicted_status
299,TID20457,app,0.0,group_1,0.0,188.48481186461203,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-29 00:00:00,id_80,39.08388615622847,Canceled
300,TID15147,app,0.0,group_4,0.0,129.17409148230246,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-18 00:00:00,id_29,59.14726229751833,Not_Canceled
301,TID30042,website,0.0,group_1,0.0,15.375848259234694,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_32,59.00431422196376,Not_Canceled
302,TID02673,website,0.0,group_1,0.0,12.828465291773814,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-22 00:00:00,id_5,88.70095132428825,Not_Canceled
303,TID25242,app,,group_1,0.0,10.24335085975868,0.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-14 00:00:00,id_68,58.66202429346859,Not_Canceled
304,TID33936,website,0.0,group_4,0.0,101.16811235475733,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-19 00:00:00,id_99,81.23159014986058,Not_Canceled
305,TID02556,website,0.0,group_4,0.0,1.2304251879343586,1.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-06 00:00:00,id_83,87.6747036194736,Not_Canceled
306,TID35519,website,0.0,group_1,0.0,102.72742396363016,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-07 00:00:00,id_10,51.455111833244814,Not_Canceled
307,TID08309,website,0.0,group_4,0.0,156.102666281889,0.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-12-04 00:00:00,id_15,70.43474331270292,Canceled
308,TID01958,website,0.0,group_6,0.0,27.84770056767317,2.0,0.0,3.0,2.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_5,118.49249780229232,Not_Canceled
309,TID14624,app,0.0,group_1,0.0,61.33709761092215,2.0,2.0,1.0,3.0,0.0,0.0,3.0,debit,2019-10-20 00:00:00,id_13,55.40095755884308,Not_Canceled
310,TID11764,website,0.0,group_1,0.0,5.380967305971812,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-11-14 00:00:00,id_45,46.2002911498227,Not_Canceled
311,TID23901,app,0.0,group_1,0.0,40.71173592676109,0.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_1,43.48472044988809,Not_Canceled
312,TID08644,website,0.0,group_4,0.0,13.308586401052136,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-03 00:00:00,id_53,68.74592727043351,Canceled
313,TID29088,app,0.0,group_1,0.0,5.852471279303256,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-11 00:00:00,id_94,42.40791340221634,Not_Canceled
314,TID34276,whoosh,,group_5,,105.4126083611652,0.0,1.0,1.0,,0.0,0.0,2.0,debit,2019-10-05 00:00:00,id_2,64.7291725103614,Not_Canceled
315,TID35710,website,0.0,group_1,0.0,45.26072650597679,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-31 00:00:00,id_24,52.15961000359484,Not_Canceled
316,TID35826,app,0.0,group_1,0.0,37.79201745784982,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_39,61.71569030214479,Not_Canceled
317,TID28928,website,0.0,group_1,0.0,98.3075366020936,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-07 00:00:00,id_13,54.34137440283568,Not_Canceled
318,TID32374,website,0.0,group_1,0.0,11.62036311941766,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-06 00:00:00,id_85,80.62624839666336,Canceled
319,TID09200,website,0.0,group_1,0.0,19.750374687365397,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-13 00:00:00,id_27,78.58665050822567,Not_Canceled
320,TID29676,whoosh,0.0,group_5,,3.736685405864483,0.0,1.0,1.0,,0.0,0.0,3.0,debit,2019-08-27 00:00:00,id_23,98.99415848627366,Not_Canceled
321,TID07320,website,0.0,group_1,0.0,50.00068704955514,2.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-26 00:00:00,id_12,52.15961000359484,Not_Canceled
322,TID03938,app,,group_1,0.0,-0.3275267042697862,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-09-19 00:00:00,id_45,69.24335323600516,Not_Canceled
323,TID34548,website,1.0,group_1,0.0,86.58709205814485,0.0,2.0,2.0,2.0,0.0,0.0,0.0,debit,2019-12-02 00:00:00,id_40,74.67671075663941,Not_Canceled
324,TID06383,app,0.0,group_1,0.0,125.19704403516876,0.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-11-03 00:00:00,id_67,55.40095755884308,Canceled
325,TID19831,website,0.0,group_6,0.0,0.773126499943618,0.0,0.0,3.0,2.0,0.0,0.0,1.0,debit,2019-12-06 00:00:00,id_7,111.14186095507849,Not_Canceled
326,TID02521,website,0.0,group_4,0.0,78.30159002839433,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-09 00:00:00,id_93,83.62137334127559,Not_Canceled
327,TID04881,website,0.0,group_1,0.0,39.46422841614846,2.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-23 00:00:00,id_23,53.20040729831208,Not_Canceled
328,TID25451,website,0.0,group_1,0.0,48.711693309670366,2.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-22 00:00:00,id_54,53.20040729831208,Not_Canceled
329,TID30404,website,0.0,group_4,0.0,82.58306311989514,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-03 00:00:00,id_36,62.02471344118706,Not_Canceled
330,TID22200,website,0.0,group_1,0.0,55.76820201267695,0.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-08-13 00:00:00,id_33,68.72104015265066,Canceled
331,TID18508,website,0.0,group_4,0.0,57.17277530855922,0.0,1.0,1.0,2.0,0.0,0.0,2.0,credit,2019-12-07 00:00:00,id_99,158.32373922025502,Canceled
332,TID20558,website,0.0,group_1,0.0,22.579854802260343,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-23 00:00:00,id_4,88.22387687576948,Not_Canceled
333,TID30307,website,0.0,group_1,0.0,73.82005908608512,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-08 00:00:00,id_36,54.14976636081614,Not_Canceled
334,TID27578,app,0.0,group_1,0.0,76.14323729550138,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-08-07 00:00:00,id_2,53.90102487837216,Not_Canceled
335,TID11347,website,0.0,group_5,0.0,30.228861583790053,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-20 00:00:00,id_79,77.86582120165501,Canceled
336,TID15084,telephone,0.0,group_1,,7.366164902002668,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-10-18 00:00:00,id_11,0.0,Not_Canceled
337,TID16271,website,0.0,group_1,0.0,84.34360494128009,0.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-10 00:00:00,id_40,58.150521024306194,Not_Canceled
338,TID31863,website,0.0,group_4,0.0,232.110361795288,2.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-11-12 00:00:00,id_95,64.59339895783923,Not_Canceled
339,TID26585,website,0.0,group_4,0.0,59.35247091812758,1.0,2.0,1.0,3.0,0.0,0.0,2.0,debit,2019-11-11 00:00:00,id_5,68.74592727043351,Canceled
340,TID00144,app,0.0,group_1,0.0,43.69862023860157,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-26 00:00:00,id_25,51.69012231290039,Not_Canceled
341,TID18464,website,0.0,group_1,0.0,239.20551974763308,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-04 00:00:00,id_9,54.52252146250021,Not_Canceled
342,TID04420,app,0.0,group_1,0.0,61.10825891756261,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_82,46.157735510055225,Canceled
343,TID34619,app,0.0,group_1,0.0,7.865839772911237,2.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-24 00:00:00,id_12,72.21552848211424,Not_Canceled
344,TID22278,app,0.0,group_1,0.0,268.15805937362546,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-16 00:00:00,id_13,49.2002612542528,Canceled
345,TID33268,website,0.0,group_1,0.0,61.4452152524232,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-30 00:00:00,id_83,55.89083434658451,Not_Canceled
346,TID02143,website,0.0,group_4,0.0,29.68692410321537,3.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-09-12 00:00:00,id_19,108.03578622237131,Not_Canceled
347,TID34841,website,1.0,group_1,0.0,12.082280949613498,3.0,0.0,2.0,2.0,0.0,0.0,2.0,credit,2019-09-05 00:00:00,id_81,103.2574575198946,Not_Canceled
348,TID09458,website,0.0,group_1,0.0,5.032213851570961,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-10 00:00:00,id_14,88.70095132428825,Not_Canceled
349,TID03613,app,0.0,group_4,0.0,63.623296727424254,0.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-09-26 00:00:00,id_1,57.2792313903951,Not_Canceled
350,TID17974,website,0.0,group_4,0.0,117.878483503066,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-23 00:00:00,id_22,75.31437462503789,Not_Canceled
351,TID04860,app,0.0,group_5,0.0,14.303357500047449,0.0,1.0,1.0,3.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_50,79.07306831290836,Canceled
352,TID01685,website,0.0,group_4,0.0,52.2041598964054,3.0,1.0,1.0,3.0,0.0,0.0,3.0,debit,2019-10-18 00:00:00,id_14,76.36698985947264,Not_Canceled
353,TID35342,website,0.0,group_1,0.0,20.321931434441733,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-01 00:00:00,id_89,61.208533283227176,Not_Canceled
354,TID03373,website,0.0,group_1,0.0,56.92873740916924,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-09 00:00:00,id_74,53.20040729831208,Not_Canceled
355,TID22350,website,0.0,group_1,0.0,62.07280588469663,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-11 00:00:00,id_0,64.14047421146486,Not_Canceled
356,TID13165,app,0.0,group_1,0.0,40.32068574218774,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-03 00:00:00,id_23,42.40791340221634,Not_Canceled
357,TID19143,website,0.0,group_1,0.0,19.10513845784582,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-06 00:00:00,id_64,57.12524506439994,Not_Canceled
358,TID14156,app,,group_4,0.0,60.73760094580109,0.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-11-26 00:00:00,id_50,47.85495077076381,Not_Canceled
359,TID21040,telephone,,group_1,,0.1282626670089296,0.0,2.0,1.0,,0.0,0.0,0.0,debit,2019-08-26 00:00:00,id_47,0.0,Not_Canceled
360,TID30793,website,0.0,group_1,0.0,193.94077468267983,2.0,1.0,1.0,2.0,0.0,0.0,3.0,credit,2019-11-08 00:00:00,id_72,62.34865757917944,Canceled
361,TID01513,app,0.0,group_1,0.0,55.16368445770444,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-22 00:00:00,id_46,46.157735510055225,Not_Canceled
362,TID21705,website,0.0,group_4,0.0,20.458050424538044,2.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-11-28 00:00:00,id_2,57.58699675752813,Not_Canceled
363,TID08916,website,0.0,group_1,0.0,36.55192096292992,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-25 00:00:00,id_97,53.20040729831208,Not_Canceled
364,TID06489,app,0.0,group_1,0.0,69.63992440512088,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-08 00:00:00,id_29,49.2002612542528,Not_Canceled
365,TID13782,website,,group_2,0.0,17.900642469164602,1.0,1.0,3.0,2.0,0.0,0.0,2.0,debit,2019-08-17 00:00:00,id_44,81.49770004380834,Not_Canceled
366,TID10427,app,0.0,group_1,0.0,166.99693059866476,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-12 00:00:00,id_36,47.85495077076381,Canceled
367,TID31190,website,0.0,group_1,0.0,51.22204198329286,2.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-03 00:00:00,id_12,77.07551713923415,Not_Canceled
368,TID30011,website,0.0,group_1,0.0,5.165215833462173,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-07 00:00:00,id_24,67.24999911839538,Not_Canceled
369,TID30878,website,0.0,group_1,0.0,6.510231603959232,2.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-08 00:00:00,id_11,62.74308395184665,Not_Canceled
370,TID16807,app,0.0,group_1,0.0,334.97537384819844,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_87,48.80522502076072,Not_Canceled
371,TID16757,website,0.0,group_6,0.0,-0.0549071192648995,0.0,0.0,3.0,2.0,0.0,0.0,1.0,debit,2019-11-17 00:00:00,id_72,108.3816430740783,Canceled
372,TID02751,website,0.0,group_1,0.0,130.60411962417132,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-02 00:00:00,id_81,54.03060159521941,Not_Canceled
373,TID12293,website,0.0,group_1,0.0,0.8032450205643931,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-09-20 00:00:00,id_70,74.18557739342863,Not_Canceled
374,TID30476,website,0.0,group_1,0.0,15.064604709118193,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_7,61.71569030214479,Not_Canceled
375,TID12689,website,0.0,group_1,0.0,230.2264730192369,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-10 00:00:00,id_57,57.2792313903951,Canceled
376,TID10219,website,0.0,group_1,0.0,38.67390025267673,1.0,0.0,2.0,2.0,0.0,0.0,1.0,debit,2019-12-04 00:00:00,id_99,75.65735632309772,Not_Canceled
377,TID25494,website,0.0,group_1,0.0,0.132643246217512,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-06 00:00:00,id_69,62.32335960886832,Not_Canceled
378,TID20152,website,0.0,group_4,0.0,3.612624303020025,0.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-08-07 00:00:00,id_35,95.80690929923988,Not_Canceled
379,TID25865,app,0.0,group_4,0.0,6.87823932151511,0.0,0.0,1.0,1.0,0.0,0.0,4.0,debit,2019-10-03 00:00:00,id_96,64.24117034196198,Not_Canceled
380,TID05323,app,0.0,group_4,0.0,71.19449597250153,0.0,1.0,1.0,1.0,0.0,0.0,1.0,credit,2019-09-29 00:00:00,id_26,72.46227364564056,Not_Canceled
381,TID07797,website,0.0,group_4,0.0,49.94550544084349,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-25 00:00:00,id_21,45.95018312651697,Not_Canceled
382,TID11633,website,0.0,group_4,0.0,45.52775029223425,2.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-10-11 00:00:00,id_91,73.98897124464835,Not_Canceled
383,TID34997,website,,group_4,0.0,57.195046661343966,2.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_37,72.21552848211424,Not_Canceled
384,TID03606,website,0.0,group_4,0.0,87.73957628897156,3.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-15 00:00:00,id_50,75.31437462503789,Not_Canceled
385,TID17831,whoosh,0.0,group_1,,23.289040064179783,0.0,1.0,1.0,,0.0,2.0,0.0,debit,2019-09-10 00:00:00,id_88,56.61145454534141,Not_Canceled
386,TID20089,app,0.0,group_1,0.0,100.25944241380768,1.0,0.0,1.0,2.0,0.0,0.0,4.0,credit,2019-09-05 00:00:00,id_22,79.07306831290836,Canceled
387,TID31251,website,0.0,group_4,0.0,34.62513310682236,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-03 00:00:00,id_72,56.69885374717987,Not_Canceled
388,TID35343,website,0.0,group_4,0.0,83.23639482801097,2.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-09-26 00:00:00,id_23,75.31437462503789,Not_Canceled
389,TID05167,website,1.0,group_1,0.0,25.83272475321736,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-23 00:00:00,id_33,91.31722597483991,Not_Canceled
390,TID07973,app,0.0,group_1,0.0,37.19943076118967,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-09-02 00:00:00,id_55,51.69012231290039,Not_Canceled
391,TID03628,website,0.0,group_1,0.0,54.41455432567993,2.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-12 00:00:00,id_40,55.89083434658451,Not_Canceled
392,TID19642,website,0.0,group_4,0.0,64.18364147677369,4.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-10-08 00:00:00,id_33,72.95534167256804,Not_Canceled
393,TID22006,website,0.0,group_1,0.0,17.727402874878532,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-15 00:00:00,id_41,63.5710417751981,Canceled
394,TID07300,website,1.0,group_1,0.0,9.21155483978658,3.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-16 00:00:00,id_79,92.50225895849412,Not_Canceled
395,TID25229,whoosh,0.0,group_1,,15.744860332609736,0.0,2.0,1.0,,0.0,0.0,1.0,debit,2019-09-09 00:00:00,id_90,56.61145454534141,Not_Canceled
396,TID26318,website,0.0,group_1,0.0,142.66431731500114,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-13 00:00:00,id_16,72.6595682426936,Canceled
397,TID13081,whoosh,1.0,group_1,,0.696508079721111,0.0,0.0,1.0,,3.0,43.0,3.0,debit,2019-08-14 00:00:00,id_34,41.8678098117921,Not_Canceled
398,TID35216,website,0.0,group_4,0.0,84.3183421515346,2.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-09-14 00:00:00,id_59,84.48752719046969,Not_Canceled
399,TID05807,app,0.0,group_1,0.0,191.56521065362975,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-02 00:00:00,id_95,59.17278265513691,Not_Canceled
400,TID18962,app,0.0,group_1,0.0,30.756701803901944,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-24 00:00:00,id_19,46.157735510055225,Not_Canceled
401,TID26777,website,0.0,group_1,0.0,34.41088508650409,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-02 00:00:00,id_85,67.74925608822006,Not_Canceled
402,TID00564,website,0.0,group_4,0.0,2.5630918962756253,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_89,111.83009978403312,Not_Canceled
403,TID15104,whoosh,0.0,group_1,,11.922630509008917,0.0,1.0,1.0,,0.0,0.0,1.0,debit,2019-11-19 00:00:00,id_10,48.27767928188303,Not_Canceled
404,TID27065,app,0.0,group_1,0.0,59.23134643818309,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_2,46.157735510055225,Not_Canceled
405,TID17799,website,0.0,group_1,0.0,52.25418514722397,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-21 00:00:00,id_73,53.20040729831208,Not_Canceled
406,TID29593,app,0.0,group_1,0.0,72.22891926025811,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-04 00:00:00,id_19,46.157735510055225,Canceled
407,TID30016,website,0.0,group_4,0.0,20.89633203091932,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-17 00:00:00,id_84,90.60496295711776,Not_Canceled
408,TID06867,website,0.0,group_1,0.0,54.27030836461534,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-01 00:00:00,id_5,42.445677756362805,Not_Canceled
409,TID19914,website,0.0,group_1,0.0,35.099144374493,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-24 00:00:00,id_83,53.20040729831208,Not_Canceled
410,TID04304,whoosh,0.0,group_1,,13.254311367973925,1.0,0.0,1.0,,0.0,4.0,2.0,debit,2019-11-06 00:00:00,id_2,46.157735510055225,Not_Canceled
411,TID18080,app,0.0,group_1,0.0,4.5945537865254975,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-23 00:00:00,id_28,43.48472044988809,Not_Canceled
412,TID35563,website,0.0,group_4,0.0,117.392079253313,0.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-10-06 00:00:00,id_31,70.88064114881571,Canceled
413,TID35969,app,0.0,group_1,0.0,261.2039127621242,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-28 00:00:00,id_69,42.40791340221634,Canceled
414,TID17972,app,,group_1,0.0,17.79462967499156,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-11-18 00:00:00,id_5,48.80522502076072,Not_Canceled
415,TID29817,app,0.0,group_1,0.0,74.39822053134486,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-25 00:00:00,id_15,49.2002612542528,Canceled
416,TID14495,website,0.0,group_4,0.0,62.88592289247594,3.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-08-22 00:00:00,id_57,83.62137334127559,Not_Canceled
417,TID32694,whoosh,1.0,group_1,,5.652664616901243,1.0,0.0,1.0,,0.0,3.0,3.0,debit,2019-09-04 00:00:00,id_73,41.8678098117921,Not_Canceled
418,TID09827,website,0.0,group_4,0.0,88.46526144460597,1.0,2.0,1.0,3.0,0.0,0.0,3.0,debit,2019-11-29 00:00:00,id_55,68.74592727043351,Not_Canceled
419,TID30615,whoosh,0.0,group_1,,14.979985315918366,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-09-20 00:00:00,id_61,40.78410635535322,Not_Canceled
420,TID03521,app,0.0,group_1,0.0,35.76150730179987,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_28,56.61145454534141,Not_Canceled
421,TID00664,website,0.0,group_1,0.0,7.823507649619325,2.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-10-29 00:00:00,id_75,60.70067185643273,Not_Canceled
422,TID32797,website,0.0,group_1,0.0,10.98075246513225,2.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-02 00:00:00,id_43,63.5710417751981,Not_Canceled
423,TID02305,app,0.0,group_1,0.0,32.47353873142149,1.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_31,43.48472044988809,Not_Canceled
424,TID34327,website,0.0,group_4,0.0,55.6289404216772,2.0,2.0,1.0,3.0,0.0,0.0,2.0,debit,2019-08-03 00:00:00,id_19,89.65380833001775,Not_Canceled
425,TID24325,website,0.0,group_4,0.0,185.34710155408447,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-23 00:00:00,id_97,60.95469110244672,Canceled
426,TID28590,app,0.0,group_1,0.0,36.17662776669465,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_1,56.61145454534141,Not_Canceled
427,TID11790,website,0.0,group_1,0.0,4.164752193710729,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-02 00:00:00,id_28,98.15562712039235,Canceled
428,TID12669,whoosh,1.0,group_1,,27.990534816639137,1.0,0.0,1.0,,0.0,7.0,1.0,debit,2019-09-19 00:00:00,id_65,58.150521024306194,Not_Canceled
429,TID13051,website,0.0,group_1,0.0,103.09961513817083,2.0,1.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-15 00:00:00,id_41,100.96165645942972,Not_Canceled
430,TID11814,website,0.0,group_1,0.0,162.06186095711675,0.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-21 00:00:00,id_36,66.75011988117477,Canceled
431,TID28389,website,0.0,group_4,0.0,30.29723739988601,1.0,2.0,1.0,3.0,0.0,0.0,0.0,debit,2019-11-04 00:00:00,id_36,85.8319202060643,Canceled
432,TID00061,app,0.0,group_1,0.0,322.3108245195808,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_71,33.61475808547042,Canceled
433,TID16483,whoosh,1.0,group_1,,0.0391205779201897,1.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-11-22 00:00:00,id_59,32.49027363804832,Not_Canceled
434,TID20423,app,0.0,group_4,0.0,139.00574944993502,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-13 00:00:00,id_39,54.52252146250021,Canceled
435,TID13426,app,0.0,group_1,0.0,49.79282729322732,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-12 00:00:00,id_49,65.24668648618487,Canceled
436,TID06382,website,0.0,group_1,0.0,7.739665720003369,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-26 00:00:00,id_21,57.12524506439994,Not_Canceled
437,TID01305,website,0.0,group_1,0.0,53.16985379001112,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-21 00:00:00,id_11,53.20040729831208,Not_Canceled
438,TID04271,website,0.0,group_1,0.0,230.48832084968856,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-19 00:00:00,id_5,50.3560095807982,Canceled
439,TID22009,app,0.0,group_1,0.0,164.07447627293502,0.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-09-11 00:00:00,id_55,50.00450439826214,Canceled
440,TID35160,website,0.0,group_1,0.0,20.904906088571277,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-03 00:00:00,id_1,56.85817083841612,Not_Canceled
441,TID30139,telephone,0.0,group_1,,11.355038274986606,0.0,0.0,1.0,,1.0,0.0,2.0,credit,2019-09-11 00:00:00,id_57,0.0,Not_Canceled
442,TID34479,app,0.0,group_1,0.0,18.32462145324164,0.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-10-28 00:00:00,id_60,42.40791340221634,Not_Canceled
443,TID34439,website,0.0,group_1,0.0,39.12731368969681,0.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-09-02 00:00:00,id_66,74.0381309987856,Not_Canceled
444,TID30135,website,0.0,group_1,0.0,60.56298260637679,3.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-30 00:00:00,id_40,53.20040729831208,Not_Canceled
445,TID05878,whoosh,,group_1,,2.026173426909621,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-10-04 00:00:00,id_29,46.157735510055225,Not_Canceled
446,TID18851,website,0.0,group_4,0.0,29.79910953189587,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-12 00:00:00,id_31,87.50744908772087,Not_Canceled
447,TID29714,app,0.0,group_4,0.0,4.7224656717718245,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-18 00:00:00,id_79,64.24117034196198,Not_Canceled
448,TID14913,telephone,0.0,group_2,,14.047324226659835,1.0,1.0,2.0,,0.0,5.0,0.0,debit,2019-08-20 00:00:00,id_6,0.0,Not_Canceled
449,TID26571,website,0.0,group_1,0.0,0.5932068119604228,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-08-28 00:00:00,id_73,92.97555515328315,Not_Canceled
